Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
12/31/2021,08013,52,Boulder County,CO,97.3,267999,82.2,267974,85.9,254752,88.4,235737,89,48592,95,246493,75.6,246488,79,,,235783,81.8,217558,82.1,46373,95,123890,50.3,,,,,122658,56.4,72837,72.7,37935,81.8,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,326196,312035,,288247,264962,48358,,,,,,,,
12/31/2021,17081,52,Jefferson County,IL,98,18900,50.2,18897,53.5,18672,58.3,17912,61.2,6071,82.8,16505,43.8,16504,46.8,,,16364,51.1,15688,53.6,5583,76.1,6335,38.4,,,,,6327,40.3,5191,52,3507,62.8,,,,,D,15,15,,16,16,16,Non-metro,7,7,,8,8,8,,,,,,,,,37684,35297,,32021,29288,7332,,,,,,,,
12/31/2021,54063,52,Monroe County,WV,97.3,7025,52.9,7025,55.6,6932,59.6,6626,62,2714,80.4,6253,47.1,6253,49.5,,,6202,53.4,5935,55.5,2500,74.1,2382,38.1,,,,,2376,40,2017,48.5,1367,54.7,,,,,B,7,7,,8,8,8,Non-metro,7,7,,8,8,8,,,,,,,,,13275,12641,,11623,10695,3376,,,,,,,,
12/31/2021,48153,52,Floyd County,TX,99.1,2780,48.7,2780,52.1,2771,58.4,2653,63.1,905,84.6,2474,43.3,2474,46.3,,,2470,52.1,2380,56.6,831,77.7,812,32.8,,,,,810,34,657,43.1,434,52.2,,,,,D,15,15,,16,16,16,Non-metro,7,7,,8,8,8,,,,,,,,,5712,5339,,4743,4203,1070,,,,,,,,
12/31/2021,21159,52,Martin County,KY,94.1,6577,58.7,6577,61.6,6538,66.7,6242,69.2,1447,75.7,5863,52.4,5863,54.9,,,5851,59.7,5592,62,1309,68.5,1280,21.8,,,,,1276,22.8,1032,37.4,622,47.5,,,,,D,16,16,,16,16,15,Non-metro,8,8,,8,8,7,,,,,,,,,11195,10685,,9806,9018,1912,,,,,,,,
12/31/2021,26023,52,Branch County,MI,95.8,19946,45.8,19946,48.8,19893,53.7,19162,57.2,6858,84.4,18669,42.9,18669,45.7,,,18597,50.2,17814,53.1,6372,78.4,7811,41.8,,,,,7783,43.7,6403,54.4,4102,64.4,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,43517,40880,,37045,33521,8129,,,,,,,,
12/31/2021,48347,52,Nacogdoches County,TX,99.1,35362,54.2,35349,57.8,34796,63.2,32941,65.6,9120,91.6,29319,45,29319,48,,,29033,52.7,27519,54.8,8267,83.1,8840,30.2,,,,,8819,32,6970,44.9,4483,54.2,,,,,D,15,15,,16,16,16,Non-metro,7,7,,8,8,8,,,,,,,,,65204,61144,,55079,50203,9953,,,,,,,,
12/31/2021,17079,52,Jasper County,IL,98,4265,44.4,4265,47.4,4222,51.8,4103,55.6,1641,86.4,3873,40.3,3873,43,,,3850,47.2,3743,50.7,1506,79.3,1603,41.4,,,,,1602,42.8,1377,52.5,952,63.2,,,,,A,3,3,,3,4,4,Non-metro,7,7,,7,8,8,,,,,,,,,9610,9002,,8150,7381,1900,,,,,,,,
12/31/2021,42131,52,Wyoming County,PA,94.6,17740,66.2,17740,69.6,17445,74.2,16550,76.6,5855,95,15253,56.9,15253,59.9,,,15042,63.9,14223,65.9,4979,84.9,5523,36.2,,,,,5480,38.5,4528,49,2899,58.2,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,26794,25476,,23525,21596,5862,,,,,,,,
12/31/2021,13099,52,Early County,GA,59.8,2522,24.7,,0,,0,,0,,0,2418,23.7,2418,25.4,,,2408,28.2,2191,28.6,491,25,1173,48.5,,,,,1170,53.4,979,90.7,655,95,,,,,D,13,13,,13,13,13,Non-metro,5,5,,5,5,5,,,,,,,,,10190,9517,,8543,7657,1965,,,,,,,,
12/31/2021,22005,52,Ascension Parish,LA,96.8,68027,53.7,68019,57.7,66837,64,61819,66.5,13686,88.1,60908,48.1,60907,51.7,,,60363,57.8,56019,60.2,13047,83.9,17565,28.8,,,,,17458,31.2,13028,45.4,7738,59.3,,,,,B,7,8,,8,8,8,Metro,3,4,,4,4,4,,,,,,,,,126604,117788,,104439,92983,15543,,,,,,,,
12/31/2021,48253,52,Jones County,TX,99.1,10026,49.9,10025,52.2,9960,55.9,9708,58.5,2218,69.6,8345,41.6,8344,43.4,,,8318,46.6,8112,48.9,2031,63.7,2313,27.7,,,,,2309,28.5,1507,37.5,922,45.4,,,,,C,11,11,,11,11,11,Metro,3,3,,3,3,3,,,,,,,,,20083,19216,,17832,16601,3188,,,,,,,,
12/31/2021,08071,52,Las Animas County,CO,97.3,9301,64.1,9301,67.2,9131,71.1,8683,72.9,3138,85.1,8563,59,8563,61.9,,,8477,66,8081,67.9,3093,83.9,3811,44.5,,,,,3804,47.1,3186,58.4,2055,66.4,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,14506,13840,,12840,11904,3686,,,,,,,,
12/31/2021,38041,52,Hettinger County,ND,92.7,1091,43.7,1091,47.5,1088,53,1065,56.9,485,88,951,38.1,951,41.4,,,950,46.3,927,49.5,430,78,420,44.2,,,,,419,45.2,361,50.8,268,62.3,,,,,A,2,3,,3,3,4,Non-metro,6,7,,7,7,8,,,,,,,,,2499,2297,,2053,1871,551,,,,,,,,
12/31/2021,32011,52,Eureka County,NV,94.9,617,30.4,617,31.8,610,35.4,594,38.7,182,54.8,523,25.8,523,26.9,,,520,30.2,513,33.5,164,49.4,139,26.6,,,,,139,27.1,108,32.1,61,37.2,,,,,A,1,1,,2,2,2,Non-metro,5,5,,6,6,6,,,,,,,,,2029,1942,,1721,1533,332,,,,,,,,
12/31/2021,40083,52,Logan County,OK,94,18433,38.4,18431,40.7,18138,44.1,17247,46.4,5247,66.7,15544,32.4,15544,34.3,,,15362,37.4,14636,39.4,4544,57.8,5142,33.1,,,,,5124,35,4098,46.9,2630,57.9,,,,,B,6,6,,6,6,7,Metro,2,2,,2,2,3,,,,,,,,,48011,45283,,41126,37172,7868,,,,,,,,
12/31/2021,28129,52,Smith County,MS,98.3,5886,37,5885,39.3,5853,43.1,5521,45,1809,55.4,5071,31.9,5071,33.8,,,5063,37.3,4786,39,1690,51.8,1168,23,,,,,1168,24.4,1036,33.4,720,42.6,,,,,B,6,6,,6,6,7,Non-metro,6,6,,6,6,7,,,,,,,,,15916,14983,,13587,12265,3265,,,,,,,,
12/31/2021,01039,52,Covington County,AL,92.7,16484,44.5,16484,47.3,16427,51.8,15822,54.8,6102,77,13454,36.3,13454,38.6,,,13431,42.4,12932,44.8,5148,65,3302,24.5,,,,,3298,25.5,2907,32.2,2121,41.2,,,,,D,14,14,,15,15,15,Non-metro,6,6,,7,7,7,,,,,,,,,37049,34850,,31686,28887,7920,,,,,,,,
12/31/2021,01037,52,Coosa County,AL,92.7,4878,45.7,4877,47.8,4861,51,4712,52.8,1899,73.9,4114,38.6,4114,40.3,,,4110,43.1,3987,44.7,1645,64.1,1289,31.3,,,,,1286,32.3,1147,38.8,791,48.1,,,,,C,10,11,,11,11,11,Non-metro,6,7,,7,7,7,,,,,,,,,10663,10200,,9536,8916,2568,,,,,,,,
12/31/2021,37061,52,Duplin County,NC,97.2,30542,52,30538,55.4,30053,60.5,28390,63.4,9102,79.8,23477,40,23477,42.6,,,23257,46.8,21967,49.1,7033,61.7,4381,18.7,,,,,4377,19.9,3522,26.5,2318,33,,,,,D,15,15,,15,15,15,Non-metro,7,7,,7,7,7,,,,,,,,,58741,55126,,49644,44760,11405,,,,,,,,
12/31/2021,25027,52,Worcester County,MA,89.9,664664,80,664641,84.5,638416,88.7,588873,89.6,144636,95,548025,66,548020,69.7,,,530983,73.8,489207,74.4,114783,85.7,206214,37.6,,,,,204321,41.8,137227,53.7,73341,63.9,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,830622,786414,,719579,657227,134009,,,,,,,,
12/31/2021,72051,52,Dorado Municipio,PR,95.9,31144,86.2,31138,89.6,29722,92.2,27105,93.6,6491,95,26126,72.3,26124,75.1,,,25247,78.3,22963,79.3,5378,82.4,7318,28,,,,,7264,31.6,4646,41.3,2373,44.1,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,36141,34765,,32232,28952,6530,,,,,,,,
12/31/2021,19181,52,Warren County,IA,97.4,32217,62.6,32216,66.7,31072,71.8,28727,74.1,8288,95,29574,57.5,29574,61.2,,,28761,66.5,26686,68.8,7761,94.2,13401,45.3,,,,,13300,49.8,9713,63.6,5699,73.4,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,51466,48294,,43265,38790,8240,,,,,,,,
12/31/2021,40143,52,Tulsa County,OK,94,467494,71.8,467472,77.2,456882,84.3,425496,87.2,108680,95,379596,58.3,379593,62.6,,,372775,68.8,346161,70.9,88063,91.3,117572,31,,,,,116723,33.7,82731,46.8,51731,58.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,651552,605903,,541795,488135,96463,,,,,,,,
12/31/2021,47027,52,Clay County,TN,97.9,2392,31.4,2391,32.9,2369,35.7,2307,37.9,999,52,2124,27.9,2124,29.2,,,2115,31.8,2064,33.9,949,49.3,842,39.6,,,,,841,40.7,765,48.4,560,59,,,,,C,9,9,,10,10,10,Non-metro,5,5,,6,6,6,,,,,,,,,7615,7268,,6641,6093,1923,,,,,,,,
12/31/2021,53011,52,Clark County,WA,96.2,332560,68.1,332551,72.5,322908,78,298235,79.8,76825,95,298449,61.1,298447,65,,,292516,70.6,270178,72.3,71358,91.6,111076,37.2,,,,,110341,40.8,78835,55.9,48094,67.4,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,488241,458986,,414039,373555,77942,,,,,,,,
12/31/2021,21041,52,Carroll County,KY,94.1,5314,50,5314,53.9,5219,59.8,4916,62.3,1475,88.4,4681,44,4681,47.5,,,4631,53.1,4366,55.3,1346,80.7,1562,33.4,,,,,1562,35.8,1283,49.4,814,60.5,,,,,D,15,15,,16,16,16,Non-metro,7,7,,8,8,8,,,,,,,,,10631,9853,,8725,7893,1668,,,,,,,,
12/31/2021,08077,52,Mesa County,CO,97.3,80833,52.4,80826,55.5,79052,59.5,74964,61.7,26722,88,73072,47.4,73070,50.2,,,71913,54.2,68227,56.2,24659,81.2,32824,44.9,,,,,32703,47.9,24767,58.5,16121,65.4,,,,,C,11,12,,12,12,12,Metro,3,4,,4,4,4,,,,,,,,,154210,145663,,132774,121401,30368,,,,,,,,
12/31/2021,48383,52,Reagan County,TX,99.1,1649,42.8,1649,46.4,1621,52.4,1491,54.5,318,74.5,1450,37.7,1450,40.8,,,1448,46.8,1343,49.1,304,71.2,302,20.8,,,,,301,22.4,228,31.8,124,40.8,,,,,B,6,7,,7,7,8,Non-metro,6,7,,7,7,8,,,,,,,,,3849,3552,,3091,2734,427,,,,,,,,
12/31/2021,12115,52,Sarasota County,FL,98.7,346496,79.9,346314,82.7,343040,86.8,330861,88.7,172278,95,292554,67.4,292528,69.9,,,290415,73.5,280341,75.2,145610,89.9,121450,41.5,,,,,121054,43.2,107300,49.9,79717,54.7,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,433742,418704,,395340,372818,161948,,,,,,,,
12/31/2021,26019,52,Benzie County,MI,95.8,12146,68.4,12145,71.6,12130,76.9,11652,79.7,4449,92.9,11494,64.7,11494,67.7,,,11452,72.6,10975,75.1,4132,86.3,5458,47.5,,,,,5441,49.6,4423,62.3,2918,70.6,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,17766,16966,,15773,14621,4788,,,,,,,,
12/31/2021,UNK,52,Unknown County,MN,94.5,246978,0,246921,0,242892,0,221848,0,54971,0,201571,0,201561,0,,,199647,0,183116,0,47531,0,66018,32.8,,,,,65821,35.9,52386,57.5,39294,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,51047,52,Culpeper County,VA,80.6,27122,51.6,27120,55.1,26744,60.7,24946,63,7249,85.9,23464,44.6,23463,47.7,,,23201,52.6,21714,54.9,6132,72.6,2987,12.7,,,,,2963,13.6,2362,19,1404,22.9,,,,,B,7,7,,8,8,8,Metro,3,3,,4,4,4,,,,,,,,,52605,49203,,44087,39586,8442,,,,,,,,
12/31/2021,20079,52,Harvey County,KS,93.7,17404,50.6,17403,53.6,16994,58.3,15807,60.4,4765,69.8,15206,44.2,15206,46.8,,,14970,51.3,13945,53.3,4314,63.2,5954,39.2,,,,,5903,42.3,4253,53.7,2735,63.4,,,,,B,7,7,,8,8,7,Metro,3,3,,4,4,3,,,,,,,,,34429,32482,,29164,26160,6822,,,,,,,,
12/31/2021,27153,52,Todd County,MN,94.5,10645,43.2,10645,46.3,10474,50.7,10001,53.3,4035,74,9992,40.5,9992,43.4,,,9886,47.9,9461,50.4,3814,70,4917,49.2,,,,,4905,51.8,4155,64,2766,72.5,,,,,B,7,7,,7,8,8,Non-metro,7,7,,7,8,8,,,,,,,,,24664,23012,,20652,18766,5451,,,,,,,,
12/31/2021,13275,52,Thomas County,GA,59.8,13165,29.6,,0,,0,,0,,0,11942,26.9,11942,28.7,,,11818,31.5,10835,31.9,3066,36.9,6144,51.4,,,,,6124,56.5,4999,82.2,3328,95,,,,,D,13,13,,14,14,14,Non-metro,5,5,,6,6,6,,,,,,,,,44451,41675,,37494,33932,8304,,,,,,,,
12/31/2021,47075,52,Haywood County,TN,97.9,9820,56.7,9813,60,9711,65.5,9233,68.6,2960,86.7,8488,49.1,8488,51.9,,,8439,56.9,8065,59.9,2710,79.4,2827,33.3,,,,,2819,35,2439,45.8,1557,57.5,,,,,D,15,16,,16,16,16,Non-metro,7,8,,8,8,8,,,,,,,,,17304,16360,,14834,13455,3415,,,,,,,,
12/31/2021,36061,52,New York County,NY,97.6,1668346,95,1668133,95,1618620,95,1538932,95,277111,95,1314771,80.7,1314723,84.7,,,1282433,87.6,1222389,87.5,237384,86,460195,35,,,,,456746,37.4,247605,49.8,141194,59.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,1628706,1552562,,1464309,1396422,276121,,,,,,,,
12/31/2021,50007,52,Chittenden County,VT,73.7,132331,80.8,132293,84.6,125579,86.4,117256,86.7,24463,95,116235,71,116229,74.4,,,110917,76.3,103324,76.4,22725,89.2,59605,51.3,,,,,58793,56.9,33798,70.9,18239,80.3,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,163774,156317,,145415,135236,25481,,,,,,,,
12/31/2021,16039,52,Elmore County,ID,97.6,15612,56.7,,,,,15448,75.2,3565,91.9,11134,40.5,,,,,,,11031,53.7,2881,74.3,2736,24.6,,,,,2736,24.8,2219,39.8,1461,50.7,,,,,C,11,,,,12,12,Non-metro,7,,,,8,8,,,,,,,,,27511,25270,,22606,20550,3880,,,,,,,,
12/31/2021,51139,52,Page County,VA,80.6,9575,40.1,9574,42.3,9531,45.6,9168,47.8,3478,66.4,8783,36.7,8783,38.8,,,8754,41.9,8442,44,3280,62.6,1269,14.4,,,,,1267,15,1067,18.5,690,21,,,,,B,6,6,,7,7,7,Non-metro,6,6,,7,7,7,,,,,,,,,23902,22637,,20893,19177,5237,,,,,,,,
12/31/2021,01015,52,Calhoun County,AL,92.7,62828,55.3,62825,58.7,61783,63.2,58896,66.1,18757,91.3,51135,45,51135,47.8,,,50869,52,48712,54.7,16234,79,13908,27.2,,,,,13880,28.5,11656,38.2,7887,48.6,,,,,D,15,15,,16,16,16,Metro,3,3,,4,4,4,,,,,,,,,113605,107037,,97757,89132,20547,,,,,,,,
12/31/2021,42005,52,Armstrong County,PA,94.6,40310,62.3,40307,65.5,39682,70,38004,72.6,14395,95,36737,56.7,36737,59.7,,,36360,64.1,34884,66.6,13321,91.1,14645,39.9,,,,,14592,41.8,12213,51,7979,59.9,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,64735,61567,,56727,52371,14629,,,,,,,,
12/31/2021,51760,52,Richmond city,VA,80.6,109405,47.5,109339,50.4,108143,53.6,103854,54.4,21377,67.2,96189,41.7,96153,44.3,,,95273,47.2,91826,48.1,19556,61.5,18375,19.1,,,,,18293,19.9,7641,18.6,3959,20.2,,,,,D,15,15,,15,15,15,Metro,3,3,,3,3,3,,,,,,,,,230436,217098,,201900,190750,31809,,,,,,,,
12/31/2021,20089,52,Jewell County,KS,93.7,1392,48.4,1391,51.3,1378,55.5,1335,58.2,683,78.4,1288,44.7,1288,47.5,,,1281,51.6,1242,54.2,648,74.4,585,45.4,,,,,585,47.1,510,54,377,58.2,,,,,A,3,3,,4,4,4,Non-metro,7,7,,8,8,8,,,,,,,,,2879,2711,,2482,2293,871,,,,,,,,
12/31/2021,06085,52,Santa Clara County,CA,97.5,1774241,92,1774118,95,1685176,95,1549300,95,284067,95,1573207,81.6,1573176,86.6,,,1507551,91.1,1380884,91.3,252053,94,693984,44.1,,,,,683813,49.5,364132,61.4,177352,70.4,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,1927852,1815986,,1654855,1511937,268207,,,,,,,,
12/31/2021,18049,52,Fulton County,IN,98.6,8443,42.3,8443,45,8358,49.4,8042,52.6,3129,78.7,7647,38.3,7647,40.8,,,7606,45,7332,47.9,2913,73.3,2885,37.7,,,,,2875,39.2,2493,48.7,1697,58.3,,,,,B,6,7,,7,7,8,Non-metro,6,7,,7,7,8,,,,,,,,,19974,18764,,16921,15299,3976,,,,,,,,
12/31/2021,19015,52,Boone County,IA,97.4,17229,65.7,17228,69.3,16717,73.4,15494,74.9,4960,95,16107,61.4,16107,64.8,,,15772,69.3,14641,70.7,4732,94.9,7438,46.2,,,,,7394,50.5,5705,64.2,3586,75.8,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,26234,24849,,22773,20698,4987,,,,,,,,
12/31/2021,46045,52,Edmunds County,SD,96.7,2006,52.4,2006,55.8,1989,61.2,1894,64.3,815,95,1680,43.9,1680,46.8,,,1669,51.3,1590,54,675,80.1,702,41.8,,,,,701,44.1,612,54.9,423,62.7,,,,,A,3,3,,4,4,4,Non-metro,7,7,,8,8,8,,,,,,,,,3829,3593,,3252,2946,843,,,,,,,,
12/31/2021,31161,52,Sheridan County,NE,90.3,,0,,0,,0,,0,,0,1589,30.3,1589,32.3,,,1573,35,1514,37,640,45.7,727,45.8,,,,,725,47.9,619,57.7,462,72.2,,,,,C,10,10,,10,10,10,Non-metro,6,6,,6,6,6,,,,,,,,,5246,4922,,4493,4091,1401,,,,,,,,
12/31/2021,30047,52,Lake County,MT,95.8,18657,61.3,18655,65,18255,70.6,17195,73.6,7182,95,16504,54.2,16502,57.5,,,16299,63,15451,66.1,6494,94.1,6997,42.4,,,,,6968,45.1,5802,54.5,4052,62.4,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,30458,28700,,25868,23376,6899,,,,,,,,
12/31/2021,33019,52,Sullivan County,NH,94.2,36665,85,36599,89,35809,94,34129,95,12575,95,26186,60.7,26162,63.6,,,25767,67.7,24511,69.8,8117,85.2,5733,21.9,,,,,5666,23.1,3998,26,1963,24.2,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,43146,41116,,38078,35124,9531,,,,,,,,
12/31/2021,26161,52,Washtenaw County,MI,95.8,266870,72.6,266858,76.3,266098,82.2,249156,83.1,53378,95,251137,68.3,251137,71.8,,,248554,76.7,231640,77.3,51182,95,110556,44,,,,,109411,47.2,65791,61.8,36798,71.9,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,367601,349901,,323866,299837,53369,,,,,,,,
12/31/2021,21025,52,Breathitt County,KY,94.1,7027,55.6,7026,59.3,6895,63.3,6445,64.4,1785,79.7,6237,49.4,6237,52.7,,,6161,56.6,5766,57.6,1640,73.2,2046,32.8,,,,,2036,35.3,1550,46.4,898,54.8,,,,,D,15,16,,16,16,16,Non-metro,7,8,,8,8,8,,,,,,,,,12630,11846,,10886,10003,2239,,,,,,,,
12/31/2021,26119,52,Montmorency County,MI,95.8,5136,55.1,5135,57,5133,60.6,5021,63.2,2667,87,4916,52.7,4916,54.6,,,4909,57.9,4790,60.3,2530,82.6,2352,47.8,,,,,2348,49,2173,54.9,1573,62.2,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,9328,9004,,8475,7948,3064,,,,,,,,
12/31/2021,21087,52,Green County,KY,94.1,4973,45.5,4973,48,4908,51.7,4737,54.5,1676,72.6,4522,41.3,4522,43.7,,,4495,47.3,4340,49.9,1602,69.4,1624,35.9,,,,,1621,37.4,1373,47.4,911,56.9,,,,,C,11,11,,11,11,11,Non-metro,7,7,,7,7,7,,,,,,,,,10941,10355,,9498,8693,2307,,,,,,,,
12/31/2021,40119,52,Payne County,OK,94,46239,56.5,46236,59.5,45166,63.1,42485,64.1,10513,95,38078,46.6,38077,49,,,37396,52.3,35131,53,8820,82.8,13335,35,,,,,13251,37.7,8756,53.5,5656,64.1,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,81784,77702,,71549,66254,10648,,,,,,,,
12/31/2021,18015,52,Carroll County,IN,98.6,7257,35.8,7257,38,7170,41.2,6890,43.6,2365,58.3,6649,32.8,6649,34.8,,,6603,38,6379,40.4,2257,55.6,2225,33.5,,,,,2221,34.8,1868,44.1,1222,54.1,,,,,A,2,2,,2,3,3,Metro,2,2,,2,3,3,,,,,,,,,20257,19105,,17387,15790,4060,,,,,,,,
12/31/2021,48013,52,Atascosa County,TX,99.1,28231,55.2,28226,59.5,27705,66,25442,68.3,6507,85.6,24251,47.4,24250,51.1,,,24031,57.3,22131,59.4,5784,76.1,6298,26,,,,,6270,28.3,4925,40,2833,49,,,,,D,15,16,,16,16,16,Metro,3,4,,4,4,4,,,,,,,,,51153,47453,,41958,37245,7605,,,,,,,,
12/31/2021,31025,52,Cass County,NE,90.3,16049,61.1,16046,64.8,15494,69.4,14318,71.3,4249,89.3,14859,56.6,14858,60,,,14505,65,13426,66.8,4178,87.8,5666,38.1,,,,,5610,41.8,4152,50.8,2460,58.9,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,26248,24773,,22330,20092,4756,,,,,,,,
12/31/2021,02068,52,Denali Borough,AK,96.7,1252,59.7,1252,62.6,1213,66.6,1151,67.8,207,87,1053,50.2,1053,52.6,,,1021,56.1,960,56.5,185,77.7,437,41.5,,,,,435,45.3,258,55.7,127,68.6,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,2097,2001,,1821,1698,238,,,,,,,,
12/31/2021,31099,52,Kearney County,NE,90.3,2953,45.5,,0,,0,,0,,0,2931,45.1,2930,48.2,,,2868,52.4,2658,54.4,901,70,1447,49.4,,,,,1441,54.2,1101,67.8,733,81.4,,,,,A,3,3,,4,4,4,Non-metro,7,7,,8,8,8,,,,,,,,,6495,6079,,5471,4887,1287,,,,,,,,
12/31/2021,47007,52,Bledsoe County,TN,97.9,5934,39.4,5932,40.9,5882,42.9,5720,44.4,2034,71.6,5129,34,5129,35.4,,,5106,37.3,4969,38.6,1856,65.4,1697,33.1,,,,,1687,34,1465,42.6,983,53,,,,,D,14,14,,14,14,15,Non-metro,6,6,,6,6,7,,,,,,,,,15064,14505,,13707,12876,2839,,,,,,,,
12/31/2021,21203,52,Rockcastle County,KY,94.1,7142,42.8,7142,45.2,7052,48.7,6730,51.2,2101,67.1,6353,38.1,6353,40.2,,,6299,43.5,6034,45.9,1948,62.2,2236,35.2,,,,,2232,37,1789,46.6,1113,57.1,,,,,D,14,15,,15,15,15,Non-metro,6,7,,7,7,7,,,,,,,,,16695,15801,,14468,13155,3133,,,,,,,,
12/31/2021,02180,52,Nome Census Area,AK,96.7,7182,71.8,7181,79.7,6575,86.9,5665,86.6,764,95,6627,66.2,6627,73.6,,,6257,82.7,5439,83.1,726,90.4,2437,36.8,,,,,2370,43.6,1200,58.7,477,65.7,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,10004,9008,,7568,6544,803,,,,,,,,
12/31/2021,28123,52,Scott County,MS,98.3,15115,53.7,15113,58.4,15022,65.3,13976,67.8,3997,92.2,13177,46.9,13177,50.9,,,13147,57.2,12322,59.8,3734,86.1,3202,24.3,,,,,3200,26,2820,38.7,1905,51,,,,,D,15,16,,16,16,16,Non-metro,7,8,,8,8,8,,,,,,,,,28124,25869,,23001,20613,4337,,,,,,,,
12/31/2021,46067,52,Hutchinson County,SD,96.7,4262,58.5,4262,63.9,4210,70.1,3993,73.3,1621,95,3779,51.8,3779,56.7,,,3744,62.3,3561,65.4,1486,89,1746,46.2,,,,,1738,48.8,1456,59.7,998,67.2,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,7291,6669,,6005,5444,1670,,,,,,,,
